0.242212,0.217657
1.21824,0
0.918721,0.954091
0.242212,0.217657
0.842197,3.7545
1.01396,2.76936
1.78123,3.41068
0.842197,3.7545
3.30686,1.96729
2.55338,2.62477
2.36073,1.6435
3.30686,1.96729
0.888911,2.75587
0.841165,3.75473
0,3.21395
0.888911,2.75587
2.16556,1.97422
1.16556,1.97422
1.66556,1.10819
2.16556,1.97422
1.56214,0.929743
1.22312,1.87052
0.577891,1.10654
1.56214,0.929743
3.30686,1.96729
3.54268,0.995497
2.58317,1.27716
3.30686,1.96729
1.21946,0
0.919941,0.954091
1.89597,0.736434
1.21946,0
2.65154,1.25506
3.61105,0.97339
2.88737,0.283263
2.65154,1.25506
1.78123,3.41068
1.58858,2.42942
2.53471,2.75321
1.78123,3.41068
0.911691,2.8265
1.77236,2.31732
0.901069,1.82655
0.911691,2.8265
2.18464,0.240461
1.68464,1.10649
2.68464,1.10649
2.18464,0.240461
3.8478,0
2.88829,0.281668
3.61197,0.971796
3.8478,0
2.54786,0.866025
2.04786,0
3.04786,0
2.54786,0.866025
0.0364782,2.22959
0.025856,1.22964
0.897144,1.72042
0.0364782,2.22959
0,3.21074
0.866025,2.71074
0,2.21074
0,3.21074
2.38653,1.78527
2.57918,2.76654
1.63305,2.44275
2.38653,1.78527
0,1.23417
0.299516,0.280083
0.976025,1.01652
0,1.23417
0.0384059,2.2307
0.909694,2.72147
0.899071,1.72153
0.0384059,2.2307
2.16625,1.97362
1.66625,1.10759
2.66625,1.10759
2.16625,1.97362
