49.2846,49.4609
49.9905,50.1692
49.0241,50.4263
49.2846,49.4609
50.6996,50.8719
50.4392,51.8374
51.4055,51.5803
50.6996,50.8719
47.9666,50.5814
48.6637,51.2984
48.9361,50.3362
47.9666,50.5814
49.8988,48.8589
50.1474,47.8903
49.1843,48.1593
49.8988,48.8589
49.3615,52.0162
49.6339,51.054
48.6644,51.2992
49.3615,52.0162
50.9856,49.9231
51.5422,49.0922
50.5444,49.0257
50.9856,49.9231
50.702,50.8686
51.6694,50.6153
50.9663,49.9042
50.702,50.8686
51.1006,48.1941
50.1478,47.8903
50.3611,48.8673
51.1006,48.1941
48.6643,51.2986
49.6337,51.0534
48.9367,50.3364
48.6643,51.2986
49.9903,50.169
49.2844,49.4606
50.2508,49.2036
49.9903,50.169
51.143,50.0772
52.1062,49.8082
51.8575,50.7768
51.143,50.0772
50.2513,49.204
50.0027,50.1726
50.9658,49.9037
50.2513,49.204
50.5447,49.0253
51.1012,48.1944
51.5424,49.0918
50.5447,49.0253
47.9664,50.5808
48.2389,49.6186
48.9359,50.3356
47.9664,50.5808
49.3621,52.0164
49.6345,51.0542
50.3316,51.7712
49.3621,52.0164
51.4055,51.5803
50.7025,50.8691
51.6699,50.6158
51.4055,51.5803
49.0246,50.4268
49.9941,50.1816
49.7216,51.1438
49.0246,50.4268
49.7221,51.1443
50.6916,50.8992
50.4192,51.8613
49.7221,51.1443
49.9947,50.1815
49.7223,51.1437
50.6918,50.8985
49.9947,50.1815
51.1083,49.7412
51.6648,48.9103
52.1061,49.8077
51.1083,49.7412
