data;


param nfigures := 25;
param npoints := 4;
param ndimensions := 3;

param tolerance := 0.0001;

var coords [*,*,1]
:       1         2         3         4       :=
1    24.9892   21.341    23.7646   24.5793
2    17.2208   19.3723   18.7576   21.169
3    16.0461   19.2511   17.6082   19.5888
4    24.0896   25.933    23.3995   22.0058
5    20.7646   18.9848   21.0501   17.5597
6    20.8067   19.8606   22.2752   23.5729
7    18.3432   14.7859   15.2809   17.0118
8    17.0739   15.2887   13.308    14.1266
9    23.1597   24.2342   21.9112   20.4442
10   18.6058   15.4745   16.5641   14.8995
11   23.7018   22.5359   23.2058   26.2709
12   22.1816   20.3471   18.3093   19.4663
13   24.7737   25.2763   21.5909   24.0054
14   22.536    26.2711   23.7021   25.1334
15   23.1233   23.9611   25.2238   21.3305
16   17.204    21.1507   18.7624   19.3986
17   20.198    16.3619   17.9815   19.0618
18   23.3061   19.4003   21.5317   20.7284
19   21.2582   20.4702   21.934    24.2597
20   18.1523   18.1206   14.7338   17.614
21   18.6384   16.2987   17.9985   15.0437
22   23.5349   22.6266   26.0945   22.6559
23   25.5092   23.0448   25.0461   27.0016
24   23.1528   19.997    22.1      23.6947
25   20.636    19.8061   22.2008   23.474

 [*,*,2]
:       1         2         3         4       :=
1    22.8772   22.0898   24.5986   20.6832
2    14.6245   16.8031   18.1347   15.0066
3    24.9113   24.7629   21.377    23.7825
4    22.6947   20.8555   18.8185   21.5901
5    20.7347   22.2186   24.6364   23.099
6    17.0654   13.2493   15.2291   14.2049
7    18.5073   17.0993   21.0206   19.2551
8    20.7282   22.0596   19.654    23.4205
9    24.8216   23.4885   21.2372   24.5659
10   23.9327   25.154    21.3057   22.8689
11   14.5202   17.9654   14.7601   16.6427
12   23.7092   27.0096   24.3037   23.4537
13   19.6675   16.3344   17.7082   19.6878
14   17.9655   16.643    14.5203   17.9923
15   21.0622   20.1632   17.7689   17.9503
16   23.9509   23.3894   22.684    26.4385
17   17.9785   18.7474   15.2534   18.6215
18   25.5773   26.4397   26.9516   23.2601
19   21.3512   24.5455   21.2161   23.4652
20   21.8596   25.2389   23.8737   25.378
21   18.513    18.6943   15.2284   16.7587
22   21.3317   22.5728   23.6519   25.1782
23   24.0323   21.7103   20.1814   21.1741
24   17.6149   19.2118   21.4033   20.4199
25   21.6674   22.3234   24.8375   21.1539

 [*,*,3]
:       1         2         3         4       :=
1    15.8019   17.241    19.1986   19.1213
2    23.7649   26.3387   22.6174   23.2493
3    23.3226   20.934    22.289    24.7972
4    20.8188   23.8551   21.5245   24.0495
5    25.564    22.3036   24.7303   25.9359
6    21.5448   22.2808   24.7808   21.1384
7    22.7302   23.8978   23.2829   26.4273
8    21.6125   24.9352   22.4272   21.3578
