data;


param nfigures := 30;
param npoints := 4;
param ndimensions := 3;

param tolerance := 0.00001;

var coords [*,*,1]
:       1         2         3         4       :=
1    22.1327   18.8979   18.556    19.3347
2    22.2151   21.8803   20.7266   24.6141
3    15.507    16.4045   17.5147   19.2984
4    19.6922   20.7055   16.8999   18.5439
5    22.6661   24.0779   20.6501   20.8057
6    19.1601   19.9142   22.7161   19.4547
7    18.7171   21.2271   21.4003   18.291
8    18.6325   19.4854   21.7301   17.99
9    23.1566   22.2143   20.7268   24.6141
10   22.576    19.6875   23.0551   20.4251
11   15.6609   18.547    19.3625   18.6178
12   18.9608   22.1296   18.5046   20.3856
13   17.7283   18.8258   15.7211   19.4392
14   17.8604   21.8433   19.5935   19.9438
15   15.5655   17.651    16.449    19.3381
16   16.3095   17.8597   19.7847   19.5922
17   19.4414   16.3468   16.6537   15.7734
18   19.5603   17.8282   19.8266   21.8152
19   19.8028   18.9377   22.7292   20.1175
20   19.9143   19.4547   22.7162   22.23
21   22.4795   22.1297   20.3856   18.9609
22   19.5016   18.2335   16.1531   16.2178
23   19.7343   16.3417   19.8407   18.9627
24   24.7948   23.1591   20.8158   22.8978
25   18.8856   19.497    21.9117   22.0575
26   15.6619   19.2896   16.9018   18.5494
27   19.6516   16.1622   17.8859   19.4964
28   22.6421   20.2806   23.6324   20.524
29   20.9211   23.7213   23.0528   24.7929
30   20.8342   24.8053   22.5754   23.0557

 [*,*,2]
:       1         2         3         4       :=
1    23.2367   24.7515   22.9875   20.7887
2    23.7108   22.7221   20.1436   20.9187
3    18.9021   18.8361   15.803    19.3661
4    19.111    15.3048   16.2484   17.3247
5    21.8998   18.3975   19.8508   18.4969
6    18.8699   15.7153   18.5177   19.3435
7    20.6511   18.1161   22.0276   19.8545
8    24.6783   20.8013   23.5855   22.9215
9    20.4593   23.71     20.1425   20.9186
10   22.0933   19.6401   18.1308   19.9891
11   19.5709   17.3316   19.6683   21.3078
12   22.5655   20.6664   18.9865   19.2847
13   21.9149   24.7113   22.3179   20.843
14   16.7389   16.8841   19.7856   19.4731
15   18.8724   21.9515   21.9926   19.4809
16   20.4152   16.7376   19.5742   19.7836
17   20.76     19.0123   18.8608   22.3185
18   16.1385   15.6781   19.0407   15.6094
19   19.9123   23.4691   22.2013   20.4463
20   15.7152   19.3434   18.5177   16.8477
21   22.6914   20.6664   19.2849   22.5657
22   20.8054   22.8211   19.678    23.0776
23   20.3113   20.3617   19.7571   23.3631
24   20.4113   16.9794   20.0371   18.0407
25   24.7486   20.8076   23.3611   23.0727
26   19.5689   19.4522   16.2477   17.3302
27   16.2341   18.0077   15.6283   19.1903
28   18.3163   15.5751   16.7505   19.252
29   19.4893   16.998    20.4879   20.4242
30   20.0614   20.5402   22.0951   18.1326

 [*,*,3]
:       1         2         3         4       :=
1    21.8014   20.0011   23.5749   20.3255
2    20.2773   16.4159   19.2479   18.7125
3    21.5488   17.6513   20.0109   20.3613
4    20.4197   21.1174   20.3254   23.8095
5    23.4627   22.1434   20.6812   24.4418
6    24.67     22.3291   22.8726   20.709
7    22.2695   20.4603   19.6416   18.3728
8    20.1866   19.6954   17.904    16.651
9    22.4093   20.2775   19.2477   18.7127
10   16.426    15.1457   16.6889   19.0616
11   22.1861   23.8157   20.6733   24.2451
12   22.8038   24.3373   24.5308   21.0132
13   23.1054   20.4644   19.669    19.6523
14   17.0711   16.7313   15.1441   19.1164
15   21.6897   23.1628   19.3479   20.5075
16   17.3409   17.0731   19.1341   15.1443
17   19.5993   21.4348   17.4495   19.2576
18   17.0527   20.6287   19.7925   20.3139
19   15.1273   16.7399   16.6093   19.0789
20   22.329    20.7089   22.8725   19.2704
21   20.9054   24.3372   21.0131   22.8038
22   19.6485   16.4346   17.7733   19.88
23   19.091    16.9726   15.131    16.6229
24   19.2049   20.4485   19.3719   16.6007
25   19.9943   19.6869   17.7767   21.7636
26   22.1877   20.5067   20.3351   23.8156
27   16.9198   17.7433   20.4575   19.61
28   16.2616   17.9671   19.8066   19.5232
29   19.5677   20.9649   22.8017   19.2006
30   19.3986   19.3609   16.4266   16.6884
;

var r = 4.87762;

param distances :=
[1,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0			
			
[2,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0	

[3,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0			
			
[4,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0	

[5,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0

[6,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0	

[7,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0
				
[8,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0			
			
[9,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0	

[10,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0			
			
[11,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0	

[12,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0

[13,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0	

[14,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0
				
[15,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0

[16,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0	

[17,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0

[18,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0	

[19,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0
				
[20,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0	

[21,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0	

[22,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0

[23,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0	

[24,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0
				
[25,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0	


[26,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0	

[27,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0

[28,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0	

[29,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0
				
[30,*,*]:			1		2		3		4 :=
				1	0		4		0		4		
				2	0		0		4		4		
				3	4		0		0		4		
				4	4		4		4		0						
;				
